group_id,rules,split,image_count,empty_count,total_box_count,jieba_image_count,jieba_box_count,zonglie_image_count,zonglie_box_count,qilie_image_count,qilie_box_count,jiaza_image_count,jiaza_box_count,yiwuyaru_image_count,yiwuyaru_box_count,huashang_image_count,huashang_box_count,mamianmakeng_image_count,mamianmakeng_box_count,yanghuatiepi_image_count,yanghuatiepi_box_count,gunyin_image_count,gunyin_box_count
C1088771,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088772,c_specimen,train,2,0,6,2,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
C1088784,c_specimen,val,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088785,c_specimen,train,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088794,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088795,c_specimen,train,2,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088812,c_specimen,train,1,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
C1088820,c_specimen,train,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088854,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088941,c_specimen,train,2,0,10,2,4,0,0,0,0,0,0,2,5,0,0,0,0,1,1,0,0
C1088950,c_specimen,train,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C1089043,c_specimen,train,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1089062,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1089079,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1089123,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1089208,c_specimen,train,2,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,0,0
C1089211,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1089267,c_specimen,train,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1089313,c_specimen,train,3,0,10,3,6,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
C1089314,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1089315,c_specimen,val,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C1089316,c_specimen,train,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1089333,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1089343,c_specimen,val,2,0,7,2,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
C1089345,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1089346,c_specimen,train,2,0,6,2,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1089366,c_specimen,train,1,0,4,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C1089388,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1089449,c_specimen,train,2,0,6,2,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
C1089489,c_specimen,train,2,0,3,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1089574,c_specimen,train,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
C1089625,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1090581,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1090665,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1090687,c_specimen,val,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1090689,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
C1090717,c_specimen,train,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C1090719,c_specimen,train,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C1090720,c_specimen,train,1,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
C1090818,c_specimen,train,1,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1090855,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1090871,c_specimen,train,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1090908,c_specimen,train,2,0,7,1,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
C1091030,c_specimen,train,4,0,24,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0
C1091031,c_specimen,train,2,0,5,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
C1091032,c_specimen,train,3,0,8,0,0,0,0,0,0,3,7,0,0,0,0,0,0,1,1,0,0
C1091130,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1091135,c_specimen,train,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091137,c_specimen,val,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091230,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091238,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091255,c_specimen,train,2,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091262,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091283,c_specimen,train,4,0,11,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091305,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C1091356,c_specimen,train,3,0,6,0,0,2,3,0,0,1,1,0,0,0,0,0,0,2,2,0,0
C1091358,c_specimen,train,2,0,8,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0
C1091359,c_specimen,train,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
C1091360,c_specimen,train,2,0,8,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,4,0,0
C1091361,c_specimen,train,2,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091440,c_specimen,val,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1091465,c_specimen,train,1,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
C1091477,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091479,c_specimen,train,2,0,3,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0
C1091480,c_specimen,val,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C1091548,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1091551,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1091580,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1091699,c_specimen,train,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
C1091702,c_specimen,train,3,0,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
C1091712,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1091728,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1092493,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1092494,c_specimen,train,3,0,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1093256,c_specimen,train,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1093258,c_specimen,train,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
C1094877,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1095342,c_specimen,train,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1095343,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1095666,c_specimen,train,1,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0
C1096335,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1097967,c_specimen,train,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1097978,c_specimen,train,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0
C1098590,c_specimen,val,3,0,8,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
C1098591,c_specimen,train,2,0,9,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1098641,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1101762,c_specimen,train,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C1103594,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1103665,c_specimen,train,2,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1103717,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1103980,c_specimen,train,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1104076,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1104224,c_specimen,train,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1104225,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1104278,c_specimen,train,2,0,3,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
C1104325,c_specimen,train,2,0,6,0,0,0,0,0,0,0,0,2,2,0,0,1,4,0,0,0,0
C1104402,c_specimen,train,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1104478,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1104611,c_specimen,train,2,0,6,1,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1
C1104613,c_specimen,train,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1104648,c_specimen,val,1,0,5,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
C1104691,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1104694,c_specimen,train,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
C1104733,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1104738,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1104761,c_specimen,train,2,0,5,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1104873,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1109514,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1109532,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1109549,c_specimen,val,2,0,5,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,1,0,0
C1109556,c_specimen,val,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1109564,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1109567,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1109632,c_specimen,train,1,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1109672,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1109701,c_specimen,train,3,0,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
C1109702,c_specimen,val,5,0,11,0,0,5,9,0,0,0,0,0,0,0,0,0,0,1,2,0,0
C1109977,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1109988,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1110103,c_specimen,val,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1110182,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1110259,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
C1110279,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
C1110315,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1110318,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1110379,c_specimen,val,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1110461,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1110698,c_specimen,train,1,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1110746,c_specimen,train,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1110807,c_specimen,train,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
C1110808,c_specimen,train,2,0,10,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,6,0,0
C1111005,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1111104,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1111280,c_specimen,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
C1111298,c_specimen,train,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0
C1111299,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1111317,c_specimen,train,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1111437,c_specimen,train,2,0,4,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
C1111452,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1111463,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1111487,c_specimen,train,2,0,3,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C1111512,c_specimen,train,1,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1111523,c_specimen,train,4,0,7,1,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0
C1111524,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C1111538,c_specimen,train,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0
C1111776,c_specimen,train,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0
C1112690,c_specimen,train,1,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
C1112712,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1112716,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1112737,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1112746,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1112805,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1112806,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1112840,c_specimen,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1112907,c_specimen,val,3,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
C1112961,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1112973,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1112996,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
C1113004,c_specimen,train,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
C1113006,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1113014,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C1113610,c_specimen,train,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1113907,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1113952,c_specimen,train,1,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1114100,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1114173,c_specimen,train,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1114209,c_specimen,train,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1114246,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1114270,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C1114275,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1114284,c_specimen,train,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
C1114300,c_specimen,train,2,0,4,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1114301,c_specimen,train,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1114305,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1114317,c_specimen,train,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1114335,c_specimen,train,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1114336,c_specimen,train,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1122549,c_specimen,train,3,0,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1122863,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1122866,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1122880,c_specimen,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
C1122884,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1122885,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1122886,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1122924,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1122946,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1122979,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123762,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123764,c_specimen,train,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
C1123765,c_specimen,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
C1123766,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123767,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123768,c_specimen,train,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
C1123769,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123770,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123772,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123773,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123775,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123776,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123778,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123779,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123785,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123787,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123789,c_specimen,train,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
C1123790,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123807,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1123825,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
C1123840,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
C1123842,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
C1124303,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124305,c_specimen,train,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
C1124326,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124331,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124333,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124334,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124350,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124353,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124363,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124368,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124387,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124388,c_specimen,train,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
C1124391,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
C1124396,c_specimen,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
C1124397,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124399,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124416,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124419,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124420,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124422,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124437,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124440,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124442,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1124445,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1134060,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1134064,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1134146,c_specimen,train,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C1134177,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1134181,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
C1134395,c_specimen,train,2,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
C1134396,c_specimen,train,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
C1134785,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1134908,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1134948,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1135022,c_specimen,train,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1135077,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1135081,c_specimen,train,1,0,6,1,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
C1135113,c_specimen,train,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1135155,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1135169,c_specimen,train,2,0,7,2,4,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0
C1135170,c_specimen,train,2,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
